"CustomerID","Age","Gender","Income","CampaignChannel","CampaignType","AdSpend","ClickThroughRate","ConversionRate","WebsiteVisits","PagesPerVisit","TimeOnSite","SocialShares","EmailOpens","EmailClicks","PreviousPurchases","LoyaltyPoints","Conversion"
12506,30,"Female",61644,"Social Media","Consideration",5460.60819877347,0.0535916600456692,0.181452183367506,49,4.86964550355461,4.02982131609668,78,10,0,0,1424,1
12507,67,"Male",56786,"Email","Consideration",4887.56763844351,0.243430770664716,0.0923123769141936,31,4.6206751827258,8.38661974902455,6,18,7,4,2274,1
12508,28,"Male",115201,"PPC","Conversion",4871.47488023891,0.133032171351159,0.136161468560854,23,3.87656224724458,5.20329249521359,30,3,1,0,2210,1
12509,48,"Male",95525,"PPC","Awareness",972.603137920841,0.0639418075507185,0.171695136240513,3,8.30729238225679,14.8897663968877,95,6,5,3,969,1
12510,45,"Female",142234,"Social Media","Retention",8042.94999216865,0.126689892088664,0.118957145613204,41,4.74418282649109,7.05592713836809,39,2,9,3,1011,1
12511,61,"Female",103744,"Social Media","Conversion",4866.24922202237,0.0742500266979807,0.0284892471663542,32,6.80025756718823,13.7146768366647,77,4,9,1,703,0
12512,23,"Male",138222,"Referral","Awareness",8226.96770414856,0.0494381587423957,0.0367130833845581,17,8.49244292587559,14.1428730441525,82,15,0,3,4552,1
12513,58,"Male",108590,"Referral","Consideration",8263.48695135441,0.0793550656898619,0.159963208040709,46,8.68347057014154,4.26177366609398,49,18,0,0,3354,1
12514,33,"Female",50477,"Email","Conversion",3239.63971599563,0.261545557036093,0.0535286639744043,16,8.71314679522892,5.23426165255594,79,17,9,1,681,1
12515,21,"Male",115910,"PPC","Consideration",143.028407695362,0.040723292369149,0.118117147065162,20,5.45182534957832,5.19998410712501,8,2,1,7,2943,1
12516,52,"Male",142942,"SEO","Awareness",9121.33220683537,0.292036480452688,0.0913352973709681,0,6.95189103549982,6.82652403986749,64,4,5,3,607,1
12517,65,"Male",126756,"SEO","Retention",7630.87746155378,0.0114495515694263,0.0676914067337343,45,3.83203936785855,1.41568461642996,24,6,3,3,615,1
12518,43,"Female",23571,"PPC","Retention",1161.79437255236,0.20088906477346,0.159523837183254,43,8.75659724296028,12.2066321896268,7,6,7,7,4176,1
12519,29,"Female",39576,"Email","Consideration",7047.0976366307,0.258388475603045,0.148931163922716,24,2.91978735692356,2.39738773351204,38,2,6,8,3904,1
12520,28,"Female",139641,"Referral","Consideration",298.230359821918,0.280847717956762,0.132760688049615,30,8.08934304741919,13.4581436038673,31,8,3,7,1933,1
12521,54,"Male",82703,"Referral","Consideration",374.814785284915,0.0517558221024588,0.0808075600004128,42,5.22808599519254,8.86043593232276,7,7,3,0,3271,1
12522,42,"Female",29680,"Referral","Conversion",5305.65007201864,0.212480463971179,0.0530293615640441,19,3.68908373072856,7.4815708583809,12,17,4,7,2444,1
12523,35,"Male",45706,"SEO","Awareness",1050.77054943983,0.0411312726851377,0.108020040689647,25,4.41692438573111,10.081433029415,66,9,6,8,4228,1
12524,36,"Female",99854,"SEO","Consideration",9646.9315726007,0.112257333223586,0.165249779062466,18,6.29442546322882,14.0299605948431,65,19,9,3,3867,1
12525,40,"Female",106195,"Email","Consideration",8948.9291438376,0.222258643677028,0.119376344372997,29,9.36985107598557,4.80167146687435,27,7,8,7,105,1
12526,55,"Female",84527,"SEO","Consideration",6533.13910935406,0.110332235587289,0.194326532207049,24,1.87788687609877,4.41769389361417,3,7,4,9,3435,1
12527,35,"Male",135042,"Social Media","Retention",730.718811299301,0.10087867120151,0.0129331227318555,35,9.27529639027569,5.86323180630805,22,16,2,4,1951,1
12528,43,"Male",90565,"SEO","Consideration",3315.86905228994,0.0436558394526984,0.199685888463838,48,8.34137667365419,7.55872555870744,33,16,8,0,1933,1
12529,23,"Female",68436,"Referral","Awareness",3780.05767926983,0.0292670473551455,0.141367718808151,17,6.2859109718428,1.59771658178726,54,3,0,6,4158,0
12530,21,"Female",22774,"Email","Retention",4860.71037470413,0.0434306174717096,0.16820806326629,3,2.17314754485953,10.3598144985581,70,5,1,1,2818,0
12531,61,"Male",36972,"PPC","Awareness",1772.13845266388,0.263887684734115,0.0736409498758165,26,8.31209739543661,8.05296998423508,93,18,3,4,1272,1
12532,68,"Female",34048,"PPC","Retention",5817.36526369224,0.0132475723604683,0.106584852336446,32,7.21568687312787,8.32880952372907,57,0,5,0,3014,1
12533,46,"Female",118908,"Email","Retention",4414.12941430131,0.210931102165234,0.161427957098023,5,5.47586815488586,4.11987152402759,72,3,2,4,3501,0
12534,51,"Female",128724,"Social Media","Conversion",9478.2399375893,0.232901026667606,0.154523399749727,6,8.9728053559244,12.6886967436497,18,10,9,5,721,1
12535,34,"Female",126669,"PPC","Retention",9368.33277328967,0.174687608196954,0.0734665414870624,0,6.98008966777503,6.27185544830637,8,5,2,8,3668,1
12536,60,"Male",100225,"Referral","Retention",5698.19215786573,0.221924854743113,0.0716379446545226,37,3.5976972741499,9.95781062350193,22,11,8,9,1502,1
12537,60,"Male",102273,"PPC","Awareness",6479.0584263063,0.199158204017279,0.135934128553305,34,1.3925797917636,3.98088446137708,74,4,2,2,2731,1
12538,33,"Male",146170,"PPC","Awareness",1464.18503096005,0.142111961837461,0.187395244479679,22,7.83400630655423,12.3362398617678,12,13,4,2,1549,1
12539,19,"Female",101550,"Referral","Consideration",2310.9000645177,0.120986024084117,0.0933693382280847,15,3.29922305431354,4.84588423260698,92,16,2,0,3061,1
12540,51,"Male",107354,"SEO","Conversion",9017.0825015989,0.2829862766375,0.077058941868751,33,3.52467649128527,13.8644599953177,30,3,0,5,2521,1
12541,25,"Female",118737,"Social Media","Retention",7021.74263666778,0.291862017845436,0.179990536884875,33,5.0474239423198,7.0944927394005,71,14,4,3,1176,1
12542,30,"Male",96680,"Referral","Conversion",1975.35895310247,0.198868707051259,0.13978065167675,30,7.74970889410861,2.604676208887,18,5,4,1,565,1
12543,59,"Male",116537,"Referral","Consideration",5745.08203012491,0.0672166635705568,0.0837724361441557,42,9.31887852470155,9.36231685163731,4,12,2,3,2689,1
12544,25,"Female",77602,"Email","Conversion",9354.13637984554,0.139890757106958,0.020882483861081,30,2.94644695855252,8.571194052297,90,11,8,8,4128,1
12545,47,"Male",86403,"Social Media","Retention",3517.19395100285,0.153995872123956,0.147082961689079,10,8.93814634560286,6.61079809852477,38,9,9,2,1835,1
12546,49,"Male",47182,"SEO","Awareness",1939.62171763894,0.229811315213592,0.0770484332311722,7,6.43935271872614,12.3858093556638,13,5,3,7,1764,1
12547,53,"Female",99876,"Referral","Conversion",9426.05024140007,0.203655368083473,0.0234075775767483,23,8.70021190941785,6.60868607164386,21,8,2,4,442,1
12548,64,"Male",97373,"SEO","Retention",4666.52706689178,0.15929618453409,0.126334926576812,22,8.63387039783647,2.47522634023691,21,15,4,4,1151,1
12549,47,"Male",67059,"Referral","Consideration",4230.69578676139,0.207305721758276,0.0713713053938303,31,4.53145739920266,0.914454319247045,4,7,6,6,340,1
12550,18,"Male",28787,"Referral","Retention",2748.91527794823,0.0169764855527944,0.0743067365790006,14,7.10320431930957,13.4363591938227,61,6,1,4,951,1
12551,60,"Female",140452,"Email","Conversion",8926.69441997673,0.235224243346465,0.1010423248421,27,9.51945685965922,7.26719707526722,51,13,4,6,261,1
12552,56,"Female",20393,"PPC","Retention",8471.60599220679,0.0713733478620138,0.146320205792406,19,7.05146045262468,8.66294691605437,79,3,2,1,2613,1
12553,34,"Female",81775,"Social Media","Retention",4089.60495442387,0.200358650472733,0.0625027907508959,13,5.12343391842342,2.16374490253592,38,2,8,0,1377,1
12554,37,"Male",79454,"Email","Conversion",403.071470981081,0.0430522431197327,0.0253797239979912,25,4.3476523441897,7.59647944320841,25,2,7,9,626,1
12555,41,"Male",32056,"SEO","Conversion",4521.84916201078,0.0431936424181634,0.0906408870735062,49,2.28982230582757,8.23379095269859,79,18,8,6,3246,1
12556,67,"Female",81483,"Referral","Consideration",1890.49436414253,0.0203407167126436,0.0204358303921149,36,9.9891703550385,7.24616535620761,55,9,5,4,4345,1
12557,39,"Female",128696,"Referral","Retention",1513.06729447392,0.273967514944518,0.142481016879521,1,6.92036621692927,14.3347365043933,11,13,3,6,891,1
12558,46,"Male",64957,"Social Media","Awareness",3991.62675776469,0.185322039730625,0.192256258905289,33,3.48901307865195,8.78508393949982,79,5,8,0,3631,1
12559,39,"Male",48429,"Email","Conversion",1080.86167971181,0.114968961506453,0.135164173453145,33,1.6700383666505,14.628615163115,48,11,3,6,3970,1
12560,61,"Female",65909,"Email","Retention",9578.89861862348,0.2384555448956,0.0623241854526622,33,7.78527630973392,2.72333161490565,11,11,3,0,3406,1
12561,26,"Female",72906,"SEO","Awareness",570.63789963469,0.191563838181153,0.0445234536321447,8,8.6956442152652,13.7557461898808,95,3,1,2,798,0
12562,54,"Male",117435,"Email","Awareness",4073.5593112474,0.189823350194753,0.0542288785470171,43,4.85016960681336,8.51735975680509,4,9,0,2,1942,1
12563,27,"Male",117757,"Email","Retention",1710.75675011378,0.151242410365272,0.0521059006019431,49,9.60473182041751,4.79397871596377,99,11,9,2,207,1
12564,53,"Male",106290,"PPC","Retention",6919.23208313469,0.0122987658137805,0.069627796148458,2,3.95632132318251,11.3132519695516,91,16,3,4,3545,1
12565,54,"Male",64389,"Social Media","Retention",880.233347224161,0.0849541268632325,0.0284958688443475,29,7.80455002241997,8.56580129781843,50,6,5,1,3562,1
12566,45,"Female",40905,"Email","Awareness",5513.37518466548,0.0416322414340241,0.180186620952823,18,3.36684195869192,8.84730789434304,3,9,3,0,3248,1
12567,45,"Female",109619,"SEO","Retention",7753.70480249918,0.202098857182305,0.178172894112606,30,4.02343481244309,2.99311637219968,92,0,3,5,348,1
12568,59,"Female",73730,"Referral","Conversion",9505.59236698481,0.0821000383182293,0.126894888177957,15,6.44851312544086,10.3591351482164,82,18,1,9,3439,1
12569,60,"Male",77557,"Email","Awareness",7015.42287339718,0.14054833257485,0.0217648697058748,42,1.32999569334552,4.76502529285861,24,19,2,9,1096,1
12570,38,"Male",136814,"Email","Conversion",1084.96840058238,0.112494786504066,0.162760140737136,23,2.89737426673837,5.65857871303938,98,4,2,3,3071,1
12571,41,"Male",126634,"Referral","Conversion",976.353442169996,0.0515276339983556,0.0217398309102666,14,2.5871118477618,13.6453577903309,23,5,6,0,3615,0
12572,59,"Male",115157,"PPC","Retention",7342.82068052685,0.287927367535989,0.030220032514995,21,3.95188972609791,3.10272366969381,55,0,3,8,3517,1
12573,57,"Female",106113,"Social Media","Conversion",2231.76110953434,0.280691600371893,0.0718063146024113,31,7.99718326823914,13.3563550421096,18,14,2,6,2835,1
12574,19,"Male",122264,"PPC","Retention",4527.66915546916,0.0345363739506258,0.0919793603564564,10,9.16841384818013,7.75606183463321,22,1,4,5,2795,1
12575,25,"Male",86199,"SEO","Awareness",9768.54890337845,0.249935952523119,0.0772389017759106,28,1.11405300496657,3.08839796216215,94,17,3,3,4411,1
12576,65,"Male",67301,"Email","Conversion",8217.07730419837,0.151628367987748,0.0413936583858892,41,3.31518049382807,12.2681834777929,82,12,0,6,1674,1
12577,44,"Female",104752,"PPC","Retention",8481.27423727199,0.234383406528447,0.0313046463595371,23,1.22850050547558,9.96120202781239,95,1,5,6,1185,1
12578,39,"Female",67259,"Social Media","Consideration",8621.62205680798,0.0538355679649924,0.173288893073839,18,8.75119001873041,5.52889834091303,76,7,4,7,4191,1
12579,54,"Female",94801,"SEO","Retention",6233.49886720342,0.0483594999554877,0.0790044329308663,4,2.7886019055942,4.8605280608739,45,4,6,8,2224,0
12580,44,"Male",24574,"PPC","Consideration",7464.94584623854,0.268319675259609,0.0515338818411866,45,7.93627985483905,6.60367529304585,17,14,7,9,4928,1
12581,46,"Female",108291,"Email","Retention",3653.71305487944,0.270367652633908,0.102528357758441,40,1.29974491522377,2.47509521886422,60,12,2,0,1446,0
12582,20,"Male",146902,"Social Media","Consideration",9984.61764307122,0.145114527198547,0.0169964461022108,37,4.58545710618701,12.2341175512138,70,16,3,2,3167,1
12583,61,"Male",76776,"Email","Conversion",2868.25947958099,0.26234576130832,0.124053424643128,0,4.22762344902428,4.54051754953941,44,3,4,5,1987,1
12584,30,"Female",116777,"Email","Consideration",5941.07329270484,0.203563095936053,0.0572130215014236,29,3.96400643755943,12.4895762338394,87,6,7,4,1942,1
12585,62,"Male",108212,"SEO","Conversion",2892.41061537981,0.0636528253571877,0.123657318684952,11,6.13158985917495,11.1039002092664,45,1,9,9,2300,1
12586,27,"Female",107097,"Social Media","Conversion",1209.50340054472,0.105396736757823,0.126683781244715,45,4.52178013734026,14.1566162442608,16,8,6,8,3032,1
12587,53,"Male",44737,"Referral","Retention",5719.0995669524,0.0494575886475143,0.163752596358143,3,4.62907514365043,1.93754992763235,14,1,6,9,2211,1
12588,26,"Female",43390,"Email","Conversion",3598.15184157478,0.234445113989971,0.0536819035658,14,2.70283119064754,5.56313742123228,72,16,4,1,2099,1
12589,44,"Female",111612,"Social Media","Awareness",5873.87074848154,0.295722710161767,0.0980582813376632,16,4.73055089684107,9.54632015355259,33,17,3,3,1147,1
12590,51,"Female",72330,"Email","Consideration",5630.91691898343,0.168449714704143,0.19275859425644,11,7.66982017869338,12.9493619026025,98,5,0,4,3986,1
12591,68,"Female",91082,"PPC","Retention",5468.34161852126,0.200200680093319,0.148153720376078,0,3.90778370487805,2.75662329184338,7,17,5,5,2510,1
12592,18,"Female",73642,"PPC","Conversion",1320.68110826064,0.226366844758755,0.195315323523336,12,8.7137661855696,12.9902782242283,49,5,8,9,2207,1
12593,49,"Male",41280,"Social Media","Consideration",4457.78966606853,0.0750351397048422,0.18619948548465,29,2.49518268916597,1.47114320973224,10,1,1,2,672,0
12594,42,"Female",118489,"SEO","Consideration",8138.83900004804,0.107440361813696,0.126042233393222,9,8.61969913547468,7.37817440188515,87,1,0,1,4923,1
12595,46,"Female",41037,"Referral","Awareness",3219.92060589189,0.129573151284028,0.0601467676176073,35,6.54190196293239,1.72444143277897,41,5,9,7,452,1
12596,24,"Male",136668,"PPC","Consideration",4493.93190239144,0.182430610522187,0.153815589765859,5,4.81399587808926,2.6731182128082,93,8,4,8,3822,1
12597,66,"Female",139229,"SEO","Retention",4988.93274417065,0.256642847663145,0.142642656704336,8,1.31713053898792,11.7363426346964,84,3,3,1,1413,0
12598,20,"Female",60576,"Referral","Retention",8641.03999465827,0.0837190279310728,0.121889122867906,49,2.13911005966887,0.770150035320056,42,9,3,2,3041,1
12599,37,"Female",48564,"PPC","Conversion",6590.43771533759,0.146557752211059,0.142587553413347,1,4.72832550959948,8.55277630104123,34,19,0,5,640,1
12600,37,"Male",119133,"Referral","Conversion",1092.00509488941,0.227944834249366,0.126581418763598,5,8.90135269742679,1.92537758066827,58,1,0,4,2292,1
12601,47,"Female",105439,"Email","Retention",8665.19275946971,0.035341649856341,0.108682014383841,10,9.61148353296237,12.2632914481061,11,12,0,7,1386,1
12602,52,"Male",116342,"Social Media","Consideration",8337.45315727269,0.158739102914592,0.0890315415198352,25,9.36708969804236,12.218421391537,72,3,7,4,1173,1
12603,52,"Male",131864,"PPC","Consideration",7561.09520793184,0.0518701139760603,0.0184945911697137,27,3.46674365374832,10.6904586411658,11,10,0,8,2821,1
12604,66,"Female",109928,"PPC","Awareness",4713.97438135649,0.166353180050931,0.174480704629604,12,3.30882119628129,11.4611065691279,27,9,4,0,4539,1
12605,56,"Male",48087,"Email","Conversion",7599.69929650949,0.232668600781477,0.174452710693952,37,7.65562347748449,9.06626679052475,92,12,9,5,3324,1
12606,44,"Female",129824,"PPC","Consideration",4839.5464201633,0.0787147492030325,0.122868990794095,11,9.46497574465737,7.53962151011961,45,6,5,6,438,1
12607,43,"Male",129844,"PPC","Consideration",7392.57298983891,0.256348749190564,0.0608980179800493,18,2.20011500048568,6.44707848770889,39,3,6,1,3777,1
12608,31,"Male",107829,"PPC","Conversion",8813.09063322811,0.107093191923708,0.0153448983673896,17,4.39825436179737,10.0890918988357,98,4,4,5,1069,1
12609,34,"Male",96213,"PPC","Retention",8916.36169279291,0.0653276104317533,0.0102714727917251,18,8.52760576281812,6.05058659388797,28,6,8,0,433,1
12610,35,"Female",32803,"PPC","Consideration",4600.3278844558,0.144943784570547,0.0238524040472824,27,5.42788084532257,0.540485134472356,69,10,0,2,2585,1
12611,62,"Female",132192,"SEO","Awareness",8607.49252558509,0.264061773810509,0.0783784020067213,11,8.58126761106186,1.96086834693442,15,2,6,1,3832,1
12612,69,"Male",66002,"PPC","Consideration",1104.42806702636,0.0299905877404898,0.0457952297394448,31,2.05077325960057,9.95132399793188,45,12,5,6,1795,1
12613,46,"Male",86761,"Email","Consideration",1108.01223311913,0.104995725202827,0.0603610362711295,12,7.99326010693424,5.79135901796914,91,2,8,8,2402,1
12614,37,"Male",148574,"PPC","Awareness",5527.84277398805,0.199417319001043,0.142935471687937,22,4.50644601536585,14.8485043613241,64,4,5,2,4276,1
12615,44,"Female",91310,"Referral","Retention",6553.26172271706,0.11369845192172,0.19223845712824,35,7.23748844829263,5.63183615176486,28,13,1,2,4124,1
12616,35,"Male",98579,"Referral","Awareness",1614.63838218619,0.0305389584724585,0.0492874101738062,29,3.63837565820972,2.07215313453678,51,19,8,8,2006,1
12617,21,"Female",36163,"Email","Awareness",4774.58244357933,0.106279700946337,0.098472347485933,21,7.2270935891091,5.26153548840088,39,4,3,8,1207,1
12618,18,"Female",88380,"SEO","Conversion",1034.19041137764,0.248078221979594,0.198381086284888,37,7.31893903649331,10.4593123951774,5,16,8,7,102,1
12619,67,"Female",92883,"Email","Consideration",6060.78490697777,0.290730881526458,0.187018135664494,44,4.77403404632057,8.16000311057382,26,13,2,2,2756,1
12620,18,"Female",71885,"SEO","Retention",8565.43096385319,0.0215359672453383,0.0769400975755539,41,9.72268168556441,9.34928680304342,36,15,2,9,3603,1
12621,43,"Female",106340,"Social Media","Consideration",7402.62586259329,0.17509230711417,0.0707409188916358,2,1.00440071103968,2.11293667139257,21,19,4,5,4034,1
12622,62,"Male",56764,"Referral","Retention",3845.08636904979,0.0405379955777859,0.0560124216640771,8,7.06786672744151,12.4912315380859,6,5,7,3,4090,1
12623,37,"Female",112782,"Referral","Awareness",9938.5585867075,0.207314993455242,0.0395265414675269,14,9.17847499399498,13.5846141370158,0,4,8,5,3493,1
12624,69,"Female",82126,"Referral","Conversion",6663.05626701475,0.0122887455423348,0.0974098950344679,29,8.71735186885246,2.60757481332155,76,17,3,7,4451,1
12625,40,"Male",127994,"SEO","Awareness",8170.95950098054,0.0142750714551382,0.074812897547282,25,6.08245928298044,9.57898166904081,47,17,7,4,1259,1
12626,27,"Female",87224,"Email","Consideration",6730.00413418815,0.235295149664866,0.151519142835375,29,9.0617746850602,3.83159374040841,50,14,9,3,3727,1
12627,28,"Male",67055,"SEO","Conversion",9895.22128176255,0.0315862435822164,0.0550046357277971,4,1.97139261576998,3.14296257803821,13,18,4,9,4482,1
12628,58,"Male",71599,"Referral","Conversion",8231.46169545595,0.0985026855432486,0.149903125413809,30,5.89131953758011,3.4662367597956,78,3,8,1,2111,1
12629,58,"Male",102787,"Referral","Consideration",5242.28985716486,0.287831722990111,0.0647478513365751,21,9.8317968112785,8.05914126904251,11,5,2,0,92,1
12630,22,"Female",98040,"Referral","Retention",3732.10767209214,0.295721664059767,0.122618469083036,40,9.92401277176333,13.3455527138115,48,8,7,0,1081,1
12631,18,"Female",59720,"Referral","Conversion",6853.33280857354,0.0568068299469594,0.131301718314999,14,7.11243123012886,12.3697628460397,40,8,4,8,925,1
12632,34,"Female",113120,"Social Media","Retention",5943.19590718939,0.172661557216397,0.137638470845063,44,2.50886513700064,2.57905951807479,67,18,7,8,1577,1
12633,39,"Male",64484,"Referral","Retention",6330.5708511727,0.172153160262187,0.0433144073470797,34,2.01632153172107,7.89383733763316,84,16,9,9,2496,1
12634,51,"Female",147976,"SEO","Retention",3495.81648620919,0.141190400254458,0.0637151602471219,18,9.30200847626095,2.68782721406595,1,19,0,1,1534,1
12635,62,"Male",134067,"Referral","Conversion",4344.41136364849,0.278163045896559,0.0567619802269943,33,8.92592623377004,6.85170315203661,84,13,8,0,199,1
12636,58,"Female",58852,"PPC","Awareness",5625.15609141743,0.228669833646006,0.119470478092941,17,3.83860928571762,8.65662492418731,61,7,4,5,2811,1
12637,46,"Male",33219,"Social Media","Conversion",8408.90567902625,0.231712811347764,0.0243918164315597,13,9.3840529923344,12.2678958110538,56,8,2,4,2828,1
12638,21,"Male",128508,"Referral","Awareness",7652.79828585274,0.0881751352131095,0.108468725492562,21,2.17473757813187,12.988910898958,13,1,1,1,1064,0
12639,22,"Male",110351,"PPC","Conversion",1274.69311797762,0.135952733938475,0.0266187405721779,23,3.65042141807509,0.901649058716441,43,7,2,4,80,1
12640,28,"Female",68865,"SEO","Awareness",2530.98707519198,0.151352872557881,0.0740406380872916,12,6.79713732622885,10.4936232206544,65,8,0,1,864,1
12641,68,"Female",74457,"Social Media","Awareness",363.911476836972,0.0966844919492808,0.140474157660712,7,2.5360288779154,6.44730604282279,74,12,5,1,3183,0
12642,38,"Female",110159,"Referral","Conversion",178.809622859355,0.0374971547969968,0.0883871704522361,41,9.90157302670043,7.67682999410132,36,9,6,6,212,1
12643,52,"Female",56817,"SEO","Retention",2321.31714587439,0.0466441752419426,0.0632649494826233,1,3.00310976510552,3.71672268878203,77,12,9,7,4469,1
12644,29,"Female",88993,"PPC","Retention",8013.27738529236,0.0623946271724673,0.127012863420817,41,3.20788554243929,0.99690996769308,46,4,6,8,2639,1
12645,43,"Female",113391,"Social Media","Awareness",9057.00181592643,0.069059466965835,0.150651131371601,26,5.27136835734504,12.6131581547482,60,14,1,4,3870,1
12646,68,"Female",72380,"Referral","Consideration",3978.50682239612,0.0802559246710578,0.0583711376067933,33,8.00649620956484,3.84410635649802,83,19,2,4,2667,1
12647,36,"Male",70400,"SEO","Consideration",5675.66610640612,0.0840834083994134,0.0668859812082167,28,2.08442024162583,13.2643141130861,98,6,3,7,3417,1
12648,62,"Male",135855,"Social Media","Conversion",7089.92075935827,0.142157740191385,0.131655844220706,25,7.00700145767434,1.51067991563494,26,11,9,0,2664,1
12649,24,"Female",56258,"PPC","Conversion",9534.07332259209,0.157776225339552,0.193392419434311,22,1.89434254570065,6.42227301705917,48,19,6,4,784,1
12650,64,"Female",101006,"Referral","Conversion",9138.02914924457,0.0995749703566432,0.0506355919672574,35,1.85249061080401,11.2640143311806,59,15,9,8,4639,1
12651,24,"Male",68957,"Social Media","Consideration",666.203803475661,0.273115961777011,0.13430705078513,8,1.37255908073341,4.22283969158449,69,1,7,3,1432,0
12652,43,"Female",131466,"PPC","Retention",2556.84184777188,0.170410519768297,0.182252069802994,20,5.90156787999939,14.5274948871657,70,9,8,3,1367,1
12653,57,"Female",38281,"PPC","Conversion",586.530985156253,0.238368309129688,0.0977736853584286,41,4.92372173603227,9.74369645245711,44,8,5,8,100,1
12654,22,"Male",97264,"SEO","Conversion",6203.76996779161,0.278028971402045,0.0702004030341117,35,3.76620108420977,3.65218859116183,0,19,6,6,1701,1
12655,38,"Female",71331,"PPC","Retention",7133.88383307913,0.0573091832269835,0.136705502389243,2,5.7440021566066,12.0073740181035,12,2,7,1,2744,1
12656,31,"Female",65680,"PPC","Awareness",3152.00578232946,0.134083600277534,0.0159720432313494,6,5.51663899465654,14.7762353334909,37,10,6,1,1160,1
12657,21,"Female",58723,"Email","Conversion",8553.13389051882,0.135631016497237,0.0784305046013411,22,5.2649324489354,4.1118562801951,16,9,6,7,4803,1
12658,40,"Male",30162,"PPC","Consideration",4582.84622907383,0.112796952627123,0.0590150650952516,31,2.55206362022211,12.4263208151782,99,12,8,3,4846,1
12659,59,"Female",114808,"Referral","Consideration",9983.97699946042,0.0125827012999756,0.0526781235279013,22,9.07255501125183,14.6703306859762,37,1,9,9,1472,1
12660,37,"Female",121024,"Social Media","Conversion",103.956956634317,0.246631911255648,0.044154260070123,15,6.58022186523243,3.70059682333839,0,15,5,4,4104,1
12661,32,"Female",128877,"Referral","Consideration",1183.94811334371,0.0423522032506318,0.150042027301331,4,2.14562289489626,3.90067900023097,0,7,0,0,2881,0
12662,67,"Female",71095,"Referral","Retention",3087.75310505987,0.29868937339731,0.191468961111933,12,3.29916359392403,10.8981454431081,82,19,2,3,1392,1
12663,69,"Male",31338,"SEO","Awareness",352.52521974176,0.234157962654243,0.0831064226111691,9,7.88126765717144,14.2845568829486,29,9,4,5,708,1
12664,62,"Female",107832,"Email","Awareness",7845.16063160868,0.178202905105889,0.0193296283125278,1,7.98770332431018,10.5814950770311,76,16,8,6,355,1
12665,46,"Male",31675,"Email","Conversion",622.440699925744,0.0548358611450633,0.14659324459779,15,7.53165734512497,7.81689949144692,6,17,0,5,4463,1
12666,25,"Female",109606,"Referral","Conversion",7514.89836960889,0.159463961704042,0.112258823548082,0,8.11419638629595,2.02582741325964,19,19,1,1,1290,1
12667,58,"Female",40080,"Social Media","Awareness",620.427742016539,0.0857215348487646,0.147492476630704,5,6.38382202291723,13.9034404563783,43,9,2,6,2193,1
12668,65,"Female",132675,"Email","Awareness",2601.99992006515,0.0831735321174901,0.133101791197792,18,3.5989373523716,1.50196143538375,72,1,3,3,4129,1
12669,36,"Female",137513,"Email","Conversion",8428.64047501944,0.250563482320921,0.182032836383061,32,4.21896924655755,3.5672834991955,12,1,5,6,4783,1
12670,65,"Female",33936,"Referral","Consideration",9515.84341295347,0.120386882948236,0.0366836366181143,27,5.58674638905479,7.03584211026196,38,9,6,9,4357,1
12671,56,"Male",30019,"Email","Conversion",4203.81079233907,0.140709902983333,0.0421407505993509,4,3.21420634306854,7.75902162512148,19,1,6,1,2170,1
12672,63,"Female",126718,"SEO","Retention",9702.39574669426,0.254459773956234,0.074898152564396,11,8.67982350097562,1.30008848418155,88,13,1,2,3067,1
12673,45,"Male",87282,"Referral","Conversion",6306.12114520957,0.0354592814584643,0.103363875039516,29,7.72259537178872,1.69332241346544,4,18,2,4,4888,1
12674,63,"Female",69681,"Email","Conversion",4216.76771208602,0.182439177396404,0.185885618391467,16,9.82005498816823,2.31431798723479,51,8,0,3,761,1
12675,44,"Male",108304,"Email","Conversion",8047.73330528238,0.177682547598181,0.182323203576493,18,4.73731565837147,1.07559503756059,24,15,0,4,2008,1
12676,21,"Female",93861,"Email","Conversion",3023.75234938799,0.133312225087336,0.175655702661182,39,8.83688940021453,14.6729754692375,11,2,5,9,2413,1
12677,32,"Female",130299,"Referral","Conversion",2731.38298746616,0.250634646012987,0.0522801174492825,41,8.01213124072701,3.95026323516363,89,10,3,9,4768,1
12678,52,"Female",24486,"Social Media","Conversion",6599.82200141964,0.283438117787351,0.1486385116706,24,8.48744252355525,13.2530588981769,55,11,9,3,4005,1
12679,54,"Male",102021,"PPC","Consideration",3965.82488348414,0.144947399954947,0.0828634313771873,34,7.19333631701558,11.8728755189999,85,6,3,2,3549,1
12680,18,"Female",99864,"Email","Conversion",1445.5884667553,0.142282644789536,0.186924756232805,8,4.1413140899374,10.7353314340855,0,4,8,4,4446,1
12681,20,"Female",138411,"PPC","Awareness",762.945929370097,0.155598481604516,0.0507618089119259,31,3.19530733896799,10.0397814178278,71,19,7,2,3673,1
12682,64,"Female",39112,"PPC","Conversion",7899.64150485993,0.219705968941588,0.0368390111087523,38,3.45081041228292,7.72996640787946,99,1,2,6,50,1
12683,41,"Female",71697,"Email","Consideration",6791.51624484321,0.203737484302699,0.170053183180367,37,6.10286984766156,8.67551962048486,48,3,2,4,153,1
12684,44,"Female",137246,"Email","Retention",4176.80242360537,0.0746221352699972,0.146212443072612,14,8.91688813582659,13.4145464028141,66,16,7,4,561,1
